"resource","consumer","res.density","res.phylum","res.class","res.order","res.family","res.genus","con.density","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Acari","Acari",108.7216248,"Arthropoda","Arachnida",,,,108.7216248,"Arthropoda","Arachnida",,,,"exact","exact",8,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Acari","Agabus",108.7216248,"Arthropoda","Arachnida",,,,27.479092,"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","exact","exact",1,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Agabus","Agabus",27.479092,"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus",27.479092,"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","genus","genus",22,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Baetis","Oligochaeta",8.363201912,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",459.3787336,"Annelida","Clitellata",,,,"exact","exact",1,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Ceratopogonidae","Agabus",4.778972521,,,,,,27.479092,"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","exact","exact",1,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Chironomidae","Agabus",4968.339307,"Arthropoda","Insecta","Diptera","Chironomidae",,27.479092,"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","exact","exact",4,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Chironomidae","Simulium",4968.339307,"Arthropoda","Insecta","Diptera","Chironomidae",,1.19474313,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",1,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Corixidae","Agabus",2.38948626,,,,,,27.479092,"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","exact","exact",1,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Dicranota","Dicranota",5.376344086,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",5.376344086,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","exact","exact",1,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Diptera","Agabus",2.986857826,"Arthropoda","Insecta","Diptera","Empididae","Clinocera",27.479092,"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","exact","exact",2,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Oligochaeta","Acari",459.3787336,"Annelida","Clitellata",,,,108.7216248,"Arthropoda","Arachnida",,,,"exact","exact",1,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Oligochaeta","Agabus",459.3787336,"Annelida","Clitellata",,,,27.479092,"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","exact","exact",1,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Oligochaeta","Oligochaeta",459.3787336,"Annelida","Clitellata",,,,459.3787336,"Annelida","Clitellata",,,,"exact","exact",2,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Ostracoda","Ostracoda",49.5818399,"Arthropoda","Ostracoda",,,,49.5818399,"Arthropoda","Ostracoda",,,,"exact","exact",2,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Ostracoda","Turbellaria",49.5818399,"Arthropoda","Ostracoda",,,,10.15531661,"Platyhelminthes","Turbellaria",,,,"exact","exact",1,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Simuliidae","Dicranota",3.584229391,"Arthropoda","Insecta","Diptera","Simuliidae","Metacnephia",5.376344086,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","exact","exact",1,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Simuliidae","Oligochaeta",3.584229391,"Arthropoda","Insecta","Diptera","Simuliidae","Metacnephia",459.3787336,"Annelida","Clitellata",,,,"exact","exact",1,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Simuliidae","Simuliidae",3.584229391,"Arthropoda","Insecta","Diptera","Simuliidae","Metacnephia",3.584229391,"Arthropoda","Insecta","Diptera","Simuliidae","Metacnephia","exact","exact",2,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Simulium","Agabus",1.19474313,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",27.479092,"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","genus","exact",2,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Simulium","Limnephilidae",1.19474313,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",4.181600956,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Dicosmoecus","genus","exact",1,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Simulium","Oligochaeta",1.19474313,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",459.3787336,"Annelida","Clitellata",,,,"exact","exact",1,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Simulium","Simulium",1.19474313,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",1.19474313,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",1,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Tipulidae","Tipulidae",8.363201911,,,,,,8.363201911,,,,,,"exact","exact",1,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
"Turbellaria","Agabus",10.15531661,"Platyhelminthes","Turbellaria",,,,27.479092,"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","exact","exact",2,"source","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
