"resource","consumer","res.density","res.phylum","res.class","res.order","res.family","res.genus","con.density","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Baetis","Baetis",238.5238524,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",238.5238524,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis","order","order",9,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Baetis","Calineuria",238.5238524,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",9.00090009,"Arthropoda","Insecta","Plecoptera","Perlidae","Calineuria","genus","order",4,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Baetis","Diphetor",238.5238524,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",9.00090009,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Diphetor","order","order",9,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Baetis","Helodon",238.5238524,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",94.50945095,"Arthropoda","Insecta","Diptera","Simuliidae","Helodon","exact","order",4,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Baetis","Hydropsyche",238.5238524,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",4.500450045,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Hydropsyche","exact","exact",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Baetis","Malenka",238.5238524,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",4.500450045,"Arthropoda","Insecta","Plecoptera","Nemouridae","Malenka","genus","order",4,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Baetis","Chironomidae",238.5238524,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",387.0387039,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","family",4,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Baetis","Oligochaeta",238.5238524,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",121.5121512,"Annelida","Clitellata",,,,"exact","exact",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Baetis","Paraleptophlebia",238.5238524,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",27.00270027,"Arthropoda","Insecta","Ephemeroptera","Leptophlebiidae","Paraleptophlebia","order","order",9,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Baetis","Rhizelmis",238.5238524,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",9.00090009,"Arthropoda","Insecta","Coleoptera","Elmidae","Rhizelmis","order","family",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Baetis","Rhyacophila",238.5238524,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",27.00270027,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","genus","exact",2,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Baetis","Serratella",238.5238524,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",22.50225023,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Serratella","order","order",9,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Baetis","Simulium",238.5238524,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",49.5049505,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","order",4,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Baetis","Zapada",238.5238524,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",31.50315032,"Arthropoda","Insecta","Plecoptera","Nemouridae","Zapada","genus","order",4,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Calineuria","Baetis",9.00090009,"Arthropoda","Insecta","Plecoptera","Perlidae","Calineuria",238.5238524,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis","order","order",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Calineuria","Calineuria",9.00090009,"Arthropoda","Insecta","Plecoptera","Perlidae","Calineuria",9.00090009,"Arthropoda","Insecta","Plecoptera","Perlidae","Calineuria","order","order",29,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Calineuria","Diphetor",9.00090009,"Arthropoda","Insecta","Plecoptera","Perlidae","Calineuria",9.00090009,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Diphetor","order","order",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Calineuria","Helodon",9.00090009,"Arthropoda","Insecta","Plecoptera","Perlidae","Calineuria",94.50945095,"Arthropoda","Insecta","Diptera","Simuliidae","Helodon","order","order",25,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Calineuria","Hydropsyche",9.00090009,"Arthropoda","Insecta","Plecoptera","Perlidae","Calineuria",4.500450045,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Hydropsyche","order","exact",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Calineuria","Malenka",9.00090009,"Arthropoda","Insecta","Plecoptera","Perlidae","Calineuria",4.500450045,"Arthropoda","Insecta","Plecoptera","Nemouridae","Malenka","order","order",29,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Calineuria","Chironomidae",9.00090009,"Arthropoda","Insecta","Plecoptera","Perlidae","Calineuria",387.0387039,"Arthropoda","Insecta","Diptera","Chironomidae",,"order","exact",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Calineuria","Paraleptophlebia",9.00090009,"Arthropoda","Insecta","Plecoptera","Perlidae","Calineuria",27.00270027,"Arthropoda","Insecta","Ephemeroptera","Leptophlebiidae","Paraleptophlebia","order","order",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Calineuria","Rhyacophila",9.00090009,"Arthropoda","Insecta","Plecoptera","Perlidae","Calineuria",27.00270027,"Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","order","exact",4,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Calineuria","Serratella",9.00090009,"Arthropoda","Insecta","Plecoptera","Perlidae","Calineuria",22.50225023,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Serratella","order","order",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Calineuria","Simulium",9.00090009,"Arthropoda","Insecta","Plecoptera","Perlidae","Calineuria",49.5049505,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","order","order",25,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Calineuria","Zapada",9.00090009,"Arthropoda","Insecta","Plecoptera","Perlidae","Calineuria",31.50315032,"Arthropoda","Insecta","Plecoptera","Nemouridae","Zapada","order","order",29,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Diphetor","Baetis",9.00090009,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Diphetor",238.5238524,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis","order","order",9,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Diphetor","Calineuria",9.00090009,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Diphetor",9.00090009,"Arthropoda","Insecta","Plecoptera","Perlidae","Calineuria","family","order",4,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Diphetor","Diphetor",9.00090009,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Diphetor",9.00090009,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Diphetor","order","order",9,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Diphetor","Helodon",9.00090009,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Diphetor",94.50945095,"Arthropoda","Insecta","Diptera","Simuliidae","Helodon","family","order",4,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
"Diphetor","Hydropsyche",9.00090009,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Diphetor",4.500450045,"Arthropoda","Insecta","Trichoptera","Hydropsychidae","Hydropsyche","family","exact",1,"observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis","10,11,15,23,28,46,47,59"
