"resource","consumer","res.density","res.phylum","res.class","res.order","res.family","res.genus","con.density","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Acari","Acari",428,"Arthropoda","Arachnida",,,,428,"Arthropoda","Arachnida",,,,"exact","exact",8,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,13,15,47,50,63"
"Acari","Oreodytes",428,"Arthropoda","Arachnida",,,,8,"Arthropoda","Insecta","Coleoptera","Dytiscidae","Oreodytes","exact","family",2,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,13,15,47,50,63"
"Acari","Dytiscidae",428,"Arthropoda","Arachnida",,,,12,"Arthropoda","Insecta","Coleoptera","Dytiscidae","Sanfilippodytes","exact","family",2,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,13,15,47,50,63"
"Chironomidae","Chironomidae",642,"Arthropoda","Insecta","Diptera","Chironomidae",,642,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","family",1,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,13,15,47,50,63"
"Chironomidae","Oligochaeta",642,"Arthropoda","Insecta","Diptera","Chironomidae",,112,"Annelida","Clitellata",,,,"family","exact",21,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,13,15,47,50,63"
"Chironomidae","Oreodytes",642,"Arthropoda","Insecta","Diptera","Chironomidae",,8,"Arthropoda","Insecta","Coleoptera","Dytiscidae","Oreodytes","exact","family",27,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,13,15,47,50,63"
"Chironomidae","Dytiscidae",642,"Arthropoda","Insecta","Diptera","Chironomidae",,12,"Arthropoda","Insecta","Coleoptera","Dytiscidae","Sanfilippodytes","exact","family",27,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,13,15,47,50,63"
"Oligochaeta","Acari",112,"Annelida","Clitellata",,,,428,"Arthropoda","Arachnida",,,,"exact","exact",1,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,13,15,47,50,63"
"Oligochaeta","Chironomidae",112,"Annelida","Clitellata",,,,642,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","family",4,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,13,15,47,50,63"
"Oligochaeta","Oligochaeta",112,"Annelida","Clitellata",,,,112,"Annelida","Clitellata",,,,"exact","exact",2,"observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,13,15,47,50,63"
